purchase_time,event_name,ticket_tier,tickets_bought,face_value,service_fee,total_charge,buyer_location,is_reseller
2023-10-02 06:30:00,Comedy Night,Balcony,3,50,8.06,1292.39,Out of State,False
2023-10-02 06:31:00,Comedy Night,VIP,5,300,11.36,1881.82,Local,False
2023-10-02 06:32:00,Rock Fest '24,General Admin,6,25,27.44,1239.51,International,False
2023-10-02 06:33:00,Symphony Orchestra,Balcony,3,50,41.95,962.13,Local,False
2023-10-02 06:34:00,Symphony Orchestra,VIP,3,25,13.06,468.29,Local,False
2023-10-02 06:35:00,Symphony Orchestra,General Admin,1,25,11.97,418.95,Local,False
2023-10-02 06:36:00,Tech Expo,Balcony,6,300,33.69,1276.82,Local,False
2023-10-02 06:37:00,Rock Fest '24,Balcony,2,150,5.93,574.5,International,False
2023-10-02 06:38:00,Rock Fest '24,Early Bird,5,25,35.81,556.93,Local,False
2023-10-02 06:39:00,Comedy Night,Balcony,4,25,20.89,1474.29,International,False
2023-10-02 06:40:00,Comedy Night,Balcony,7,150,11.43,2077.57,International,True
2023-10-02 06:41:00,Tech Expo,Early Bird,1,25,31.94,2461.88,Out of State,False
2023-10-02 06:42:00,Tech Expo,Balcony,1,25,20.02,931.17,Out of State,False
2023-10-02 06:43:00,Rock Fest '24,Early Bird,1,50,10.9,101.99,International,False
2023-10-02 06:44:00,Rock Fest '24,Early Bird,4,50,18.67,385.64,International,False
2023-10-02 06:45:00,Rock Fest '24,VIP,6,25,39.03,938.75,International,False
2023-10-02 06:46:00,Symphony Orchestra,Early Bird,7,300,29.44,1946.62,Out of State,False
2023-10-02 06:47:00,Symphony Orchestra,Early Bird,3,150,18.61,271.63,International,False
2023-10-02 06:48:00,Tech Expo,Balcony,7,150,19.69,721.31,Out of State,True
2023-10-02 06:49:00,Symphony Orchestra,VIP,6,150,30.54,633.76,International,False
2023-10-02 06:50:00,Symphony Orchestra,VIP,2,25,6.62,32.03,Local,False
2023-10-02 06:51:00,Rock Fest '24,General Admin,3,300,24.79,1412.45,Local,False
2023-10-02 06:52:00,Tech Expo,General Admin,6,300,44.45,485.5,International,False
2023-10-02 06:53:00,Rock Fest '24,General Admin,7,25,15.58,794.51,Local,False
2023-10-02 06:54:00,Comedy Night,VIP,5,150,15.85,1097.56,Local,False
2023-10-02 06:55:00,Tech Expo,General Admin,7,150,41.96,1671.55,Local,False
2023-10-02 06:56:00,Rock Fest '24,Early Bird,7,150,29.72,211.58,International,False
2023-10-02 06:57:00,Rock Fest '24,VIP,5,300,5.96,971.63,International,False
2023-10-02 06:58:00,Comedy Night,Early Bird,2,50,43.15,1822.97,Local,False
2023-10-02 06:59:00,Symphony Orchestra,Early Bird,5,50,10.91,992.61,International,False
2023-10-02 07:00:00,Tech Expo,Early Bird,4,300,14.06,426.47,International,False
2023-10-02 07:01:00,Symphony Orchestra,Balcony,6,150,34.37,2422.02,Out of State,False
2023-10-02 07:02:00,Rock Fest '24,General Admin,6,150,34.08,1731.49,International,False
2023-10-02 07:03:00,Symphony Orchestra,VIP,2,300,25.11,1408.96,Local,False
2023-10-02 07:04:00,Comedy Night,Early Bird,7,50,23.61,88.47,International,False
2023-10-02 07:05:00,Rock Fest '24,General Admin,4,300,37.33,349.54,Local,False
2023-10-02 07:06:00,Symphony Orchestra,VIP,6,25,16.21,1494.75,International,False
2023-10-02 07:07:00,Symphony Orchestra,General Admin,7,150,26.17,83.75,Local,False
2023-10-02 07:08:00,Rock Fest '24,General Admin,3,50,27.87,703.76,Out of State,False
2023-10-02 07:09:00,Comedy Night,VIP,7,50,6.62,2415.08,Local,True
2023-10-02 07:10:00,Tech Expo,Early Bird,3,300,43.9,2266.35,Out of State,False
2023-10-02 07:11:00,Rock Fest '24,General Admin,4,25,35.04,1387.23,Out of State,False
2023-10-02 07:12:00,Comedy Night,Balcony,1,50,27.12,668.32,Out of State,False
2023-10-02 07:13:00,Tech Expo,General Admin,2,50,6.65,450.4,Out of State,False
2023-10-02 07:14:00,Symphony Orchestra,Balcony,2,50,11.87,1023.55,International,False
2023-10-02 07:15:00,Symphony Orchestra,VIP,3,25,19.88,2083.74,Out of State,False
2023-10-02 07:16:00,Comedy Night,Early Bird,6,25,39.63,2315.46,International,True
2023-10-02 07:17:00,Comedy Night,VIP,6,25,34.79,1872.87,Out of State,False
2023-10-02 07:18:00,Symphony Orchestra,Balcony,1,150,33.12,570.04,Local,False
2023-10-02 07:19:00,Rock Fest '24,General Admin,3,300,23.93,1407.32,Out of State,False
2023-10-02 07:20:00,Tech Expo,Early Bird,6,50,12.98,1382.02,International,False
2023-10-02 07:21:00,Rock Fest '24,Early Bird,7,300,24.79,2189.76,Local,False
2023-10-02 07:22:00,Rock Fest '24,General Admin,5,150,42.49,884.66,Out of State,False
2023-10-02 07:23:00,Rock Fest '24,Balcony,1,300,5.82,1901.9,International,False
2023-10-02 07:24:00,Comedy Night,Balcony,7,300,12.52,1061.07,Out of State,False
2023-10-02 07:25:00,Comedy Night,General Admin,7,25,8.46,646.01,Local,False
2023-10-02 07:26:00,Tech Expo,VIP,3,50,14.23,2337.72,Out of State,False
2023-10-02 07:27:00,Tech Expo,Balcony,5,25,24.71,603.12,International,False
2023-10-02 07:28:00,Tech Expo,General Admin,7,300,23.39,789.93,Local,False
2023-10-02 07:29:00,Tech Expo,General Admin,2,50,22.67,1462.51,Local,False
2023-10-02 07:30:00,Rock Fest '24,Early Bird,4,50,8.87,405.19,Local,False
2023-10-02 07:31:00,Rock Fest '24,VIP,4,50,25.9,1571.08,International,False
2023-10-02 07:32:00,Rock Fest '24,Early Bird,7,25,27.09,1016.13,Local,False
2023-10-02 07:33:00,Comedy Night,Early Bird,5,150,40.55,1816.22,Local,False
2023-10-02 07:34:00,Comedy Night,Balcony,1,150,43.89,1582.51,Local,False
2023-10-02 07:35:00,Symphony Orchestra,Balcony,5,50,28.51,1939.17,Local,True
2023-10-02 07:36:00,Tech Expo,VIP,2,300,12.85,1881.86,Out of State,False
2023-10-02 07:37:00,Rock Fest '24,Balcony,6,25,20.28,1788.22,Out of State,False
2023-10-02 07:38:00,Symphony Orchestra,Balcony,5,50,32.2,1227.97,International,False
2023-10-02 07:39:00,Rock Fest '24,VIP,6,300,14.56,2052.21,Out of State,False
2023-10-02 07:40:00,Tech Expo,General Admin,4,300,40.84,613.98,Out of State,False
2023-10-02 07:41:00,Comedy Night,Balcony,6,150,5.24,2391.83,International,False
2023-10-02 07:42:00,Comedy Night,Balcony,5,150,40.21,993.44,Local,False
2023-10-02 07:43:00,Rock Fest '24,General Admin,2,25,35.14,1681.14,International,False
2023-10-02 07:44:00,Comedy Night,VIP,5,50,44.3,261.91,Out of State,False
2023-10-02 07:45:00,Tech Expo,General Admin,3,300,21.9,1113.63,Out of State,True
2023-10-02 07:46:00,Symphony Orchestra,VIP,2,300,28.78,865.15,Local,False
2023-10-02 07:47:00,Tech Expo,General Admin,6,300,44.31,428.83,Out of State,False
2023-10-02 07:48:00,Tech Expo,Balcony,4,300,13.16,441.26,International,False
2023-10-02 07:49:00,Rock Fest '24,VIP,7,50,32.21,1512.66,Out of State,False
2023-10-02 07:50:00,Symphony Orchestra,VIP,3,150,28.97,258.12,Out of State,False
2023-10-02 07:51:00,Rock Fest '24,VIP,2,150,18.65,1068.42,International,False
2023-10-02 07:52:00,Symphony Orchestra,Balcony,3,300,36.06,1619.55,Local,False
2023-10-02 07:53:00,Rock Fest '24,General Admin,6,25,21.17,47.82,Out of State,False
2023-10-02 07:54:00,Tech Expo,Early Bird,3,300,13.79,422.19,Local,False
2023-10-02 07:55:00,Symphony Orchestra,General Admin,7,150,34.72,624.15,Local,False
2023-10-02 07:56:00,Symphony Orchestra,Balcony,1,150,9.39,822.09,Out of State,False
2023-10-02 07:57:00,Tech Expo,VIP,1,50,42.22,985.67,International,False
2023-10-02 07:58:00,Symphony Orchestra,Balcony,5,50,14.71,1636.23,International,False
2023-10-02 07:59:00,Rock Fest '24,General Admin,2,150,23.46,2281.2,Local,True
2023-10-02 08:00:00,Rock Fest '24,VIP,7,50,31.01,1226.03,International,False
2023-10-02 08:01:00,Tech Expo,VIP,6,300,29.54,1816.65,Local,False
2023-10-02 08:02:00,Rock Fest '24,Balcony,1,50,35.48,2046.37,Out of State,True
2023-10-02 08:03:00,Comedy Night,Balcony,7,25,17.7,1629.39,Local,False
2023-10-02 08:04:00,Comedy Night,Early Bird,4,150,29.52,89.23,Out of State,False
2023-10-02 08:05:00,Rock Fest '24,General Admin,3,300,24.47,2456.48,Local,False
2023-10-02 08:06:00,Tech Expo,Early Bird,7,150,34.78,2006.38,Out of State,False
2023-10-02 08:07:00,Comedy Night,Early Bird,4,25,15.58,2495.11,Out of State,False
2023-10-02 08:08:00,Comedy Night,Balcony,2,50,19.13,2106.32,International,False
2023-10-02 08:09:00,Tech Expo,Balcony,5,150,26.75,1327.26,Local,False
2023-10-02 08:10:00,Comedy Night,VIP,2,50,41.14,338.71,International,False
2023-10-02 08:11:00,Comedy Night,VIP,5,50,18.22,1087.85,Out of State,False
2023-10-02 08:12:00,Tech Expo,VIP,6,25,44.24,951.22,Out of State,False
2023-10-02 08:13:00,Rock Fest '24,Balcony,4,150,14.6,195.88,International,False
2023-10-02 08:14:00,Tech Expo,Balcony,2,50,9.36,1515.86,Out of State,False
2023-10-02 08:15:00,Comedy Night,Early Bird,4,50,18.62,1168.26,International,False
2023-10-02 08:16:00,Symphony Orchestra,General Admin,3,150,29.61,443.09,International,False
2023-10-02 08:17:00,Rock Fest '24,General Admin,1,150,15.74,2105.56,Local,False
2023-10-02 08:18:00,Rock Fest '24,Balcony,3,50,43.08,546.85,Local,False
2023-10-02 08:19:00,Rock Fest '24,Early Bird,3,300,23.17,1154.69,Out of State,False
2023-10-02 08:20:00,Symphony Orchestra,VIP,2,150,39.71,1721.53,International,False
2023-10-02 08:21:00,Rock Fest '24,General Admin,3,50,39.86,1013.98,Out of State,False
2023-10-02 08:22:00,Tech Expo,General Admin,3,25,25.99,2454.98,Out of State,False
2023-10-02 08:23:00,Symphony Orchestra,General Admin,7,25,42.56,2418.09,Local,False
2023-10-02 08:24:00,Tech Expo,Early Bird,4,25,41.93,464.21,Out of State,False
2023-10-02 08:25:00,Comedy Night,VIP,2,150,20.81,163.5,Out of State,False
2023-10-02 08:26:00,Tech Expo,VIP,7,150,38.87,2495.31,Local,False
2023-10-02 08:27:00,Comedy Night,General Admin,2,50,6.1,350.77,Local,False
2023-10-02 08:28:00,Symphony Orchestra,General Admin,6,25,16.66,796.72,International,False
2023-10-02 08:29:00,Comedy Night,General Admin,2,25,39.14,1041.39,International,False
2023-10-02 08:30:00,Symphony Orchestra,Balcony,6,50,33.55,2112.22,Out of State,False
2023-10-02 08:31:00,Rock Fest '24,Early Bird,4,150,23.41,971.08,Local,False
2023-10-02 08:32:00,Comedy Night,General Admin,2,300,5.12,1084.95,International,False
2023-10-02 08:33:00,Tech Expo,Early Bird,3,150,36.15,1469.99,Local,False
2023-10-02 08:34:00,Comedy Night,Balcony,3,50,34.7,2290.4,Local,False
2023-10-02 08:35:00,Symphony Orchestra,Balcony,3,300,16.13,1476.36,International,False
2023-10-02 08:36:00,Comedy Night,General Admin,4,25,6.24,699.26,Out of State,False
2023-10-02 08:37:00,Rock Fest '24,General Admin,2,150,42.82,607.26,International,False
2023-10-02 08:38:00,Rock Fest '24,Early Bird,2,50,41.53,1363.55,International,False
2023-10-02 08:39:00,Comedy Night,General Admin,3,150,43.82,1809.49,International,False
2023-10-02 08:40:00,Tech Expo,Early Bird,5,300,42.87,1004.19,Out of State,False
2023-10-02 08:41:00,Tech Expo,Balcony,5,300,28.42,738.98,Out of State,False
2023-10-02 08:42:00,Rock Fest '24,General Admin,5,25,27.66,2051.76,Out of State,False
2023-10-02 08:43:00,Rock Fest '24,General Admin,1,50,32.51,2285.47,Local,False
2023-10-02 08:44:00,Rock Fest '24,Early Bird,6,50,24.86,929.04,Local,False
2023-10-02 08:45:00,Rock Fest '24,Balcony,1,50,6.41,834.83,Out of State,False
2023-10-02 08:46:00,Symphony Orchestra,General Admin,5,300,6.1,335.28,International,False
2023-10-02 08:47:00,Comedy Night,Early Bird,6,150,36.96,100.69,Local,False
2023-10-02 08:48:00,Comedy Night,Early Bird,2,300,27.27,1629.18,Out of State,False
2023-10-02 08:49:00,Tech Expo,General Admin,2,50,10.6,249.32,Local,False
2023-10-02 08:50:00,Symphony Orchestra,VIP,1,150,26.87,83.27,Local,False
2023-10-02 08:51:00,Tech Expo,Early Bird,2,150,14.96,1836.57,International,False
2023-10-02 08:52:00,Comedy Night,VIP,2,25,40.09,2259.25,Out of State,False
2023-10-02 08:53:00,Rock Fest '24,Balcony,1,300,19.28,45.39,International,False
2023-10-02 08:54:00,Rock Fest '24,Early Bird,2,300,15.66,2230.18,Out of State,False
2023-10-02 08:55:00,Tech Expo,VIP,5,50,37.18,2110.24,Local,False
2023-10-02 08:56:00,Rock Fest '24,Balcony,3,150,11.73,1649.87,Out of State,False
2023-10-02 08:57:00,Symphony Orchestra,General Admin,7,50,16.56,363.9,Out of State,False
2023-10-02 08:58:00,Tech Expo,General Admin,6,150,39.47,1627.45,Local,False
2023-10-02 08:59:00,Symphony Orchestra,Balcony,1,50,44.2,2427.14,Local,False
2023-10-02 09:00:00,Symphony Orchestra,Early Bird,5,300,40.84,1969.6,Local,False
2023-10-02 09:01:00,Rock Fest '24,Balcony,2,25,32.31,165.1,International,False
2023-10-02 09:02:00,Comedy Night,VIP,6,150,6.36,1704.13,International,False
2023-10-02 09:03:00,Comedy Night,VIP,4,25,24.19,590.53,Out of State,False
2023-10-02 09:04:00,Tech Expo,Early Bird,3,25,24.02,2031.32,International,False
2023-10-02 09:05:00,Symphony Orchestra,Early Bird,2,150,8.01,169.85,Out of State,False
2023-10-02 09:06:00,Tech Expo,VIP,6,150,35.67,258.52,Local,False
2023-10-02 09:07:00,Symphony Orchestra,Early Bird,4,150,37.1,1572.78,International,False
2023-10-02 09:08:00,Rock Fest '24,Balcony,7,25,36.56,1261.67,Out of State,False
2023-10-02 09:09:00,Tech Expo,Balcony,1,150,28.34,2410.61,Out of State,False
2023-10-02 09:10:00,Symphony Orchestra,Balcony,1,150,6.17,166.51,Out of State,False
2023-10-02 09:11:00,Comedy Night,Early Bird,5,150,15.9,1127.68,Out of State,False
2023-10-02 09:12:00,Rock Fest '24,VIP,3,25,32.18,2092.25,Local,False
2023-10-02 09:13:00,Symphony Orchestra,Balcony,6,50,30.83,171.82,International,False
2023-10-02 09:14:00,Symphony Orchestra,Balcony,2,25,43.73,2395.61,International,False
2023-10-02 09:15:00,Rock Fest '24,Early Bird,1,300,40.64,1951.89,International,False
2023-10-02 09:16:00,Comedy Night,General Admin,2,300,18.04,1952.61,Local,False
2023-10-02 09:17:00,Rock Fest '24,Early Bird,5,50,11.12,1748.05,Out of State,False
2023-10-02 09:18:00,Symphony Orchestra,Early Bird,4,300,40.9,2013.13,Local,False
2023-10-02 09:19:00,Comedy Night,General Admin,2,150,11.69,283.61,International,False
2023-10-02 09:20:00,Tech Expo,Early Bird,2,300,19.68,2401.11,International,False
2023-10-02 09:21:00,Tech Expo,Balcony,4,150,30.72,785.43,International,False
2023-10-02 09:22:00,Comedy Night,General Admin,5,300,42.67,1960.8,Local,False
2023-10-02 09:23:00,Comedy Night,Balcony,3,50,23.65,1369.04,Local,False
2023-10-02 09:24:00,Comedy Night,VIP,1,25,9.69,2342.88,Local,False
2023-10-02 09:25:00,Comedy Night,VIP,3,50,33.73,2258.6,Out of State,True
2023-10-02 09:26:00,Symphony Orchestra,Balcony,7,150,8.76,1816.97,International,False
2023-10-02 09:27:00,Symphony Orchestra,Early Bird,7,25,16.23,302.97,Local,False
2023-10-02 09:28:00,Symphony Orchestra,Early Bird,5,50,40.44,1544.43,Local,False
2023-10-02 09:29:00,Symphony Orchestra,Early Bird,3,150,41.48,274.47,Out of State,False
2023-10-02 09:30:00,Rock Fest '24,General Admin,2,25,23.76,275.46,Out of State,False
2023-10-02 09:31:00,Tech Expo,Early Bird,5,150,23.5,1605.64,International,False
2023-10-02 09:32:00,Comedy Night,VIP,4,150,6.93,993.82,Out of State,False
2023-10-02 09:33:00,Comedy Night,VIP,5,300,34.6,76.43,Out of State,False
2023-10-02 09:34:00,Tech Expo,Balcony,1,25,41.92,70.77,Out of State,False
2023-10-02 09:35:00,Rock Fest '24,General Admin,4,150,31.4,1438.0,Local,False
2023-10-02 09:36:00,Tech Expo,Balcony,1,150,39.31,1935.98,International,False
2023-10-02 09:37:00,Rock Fest '24,General Admin,5,25,27.4,157.83,Local,False
2023-10-02 09:38:00,Comedy Night,General Admin,5,300,19.59,570.14,Out of State,False
2023-10-02 09:39:00,Comedy Night,Early Bird,4,25,36.57,1841.18,Out of State,False
2023-10-02 09:40:00,Rock Fest '24,Balcony,7,25,11.44,1338.41,Local,False
2023-10-02 09:41:00,Tech Expo,General Admin,5,50,14.23,2180.32,International,False
2023-10-02 09:42:00,Tech Expo,General Admin,7,150,44.5,1274.66,Out of State,False
2023-10-02 09:43:00,Symphony Orchestra,Balcony,7,300,11.83,1084.59,Out of State,False
2023-10-02 09:44:00,Rock Fest '24,Balcony,1,50,44.35,2277.06,International,False
2023-10-02 09:45:00,Rock Fest '24,General Admin,7,25,5.7,755.49,Out of State,False
2023-10-02 09:46:00,Tech Expo,VIP,7,150,20.93,1741.1,International,False
2023-10-02 09:47:00,Symphony Orchestra,Early Bird,4,150,17.79,81.62,Out of State,True
2023-10-02 09:48:00,Rock Fest '24,General Admin,1,50,13.48,163.25,Out of State,False
2023-10-02 09:49:00,Tech Expo,Balcony,2,150,32.32,1346.06,International,False
2023-10-02 09:50:00,Comedy Night,Early Bird,7,300,34.81,498.65,Out of State,False
2023-10-02 09:51:00,Tech Expo,VIP,7,300,7.64,39.75,Out of State,False
2023-10-02 09:52:00,Symphony Orchestra,General Admin,5,300,8.2,1797.83,International,False
2023-10-02 09:53:00,Comedy Night,Balcony,6,300,33.27,2093.49,Out of State,False
2023-10-02 09:54:00,Comedy Night,VIP,6,150,11.38,656.43,Out of State,False
2023-10-02 09:55:00,Rock Fest '24,General Admin,4,300,40.73,990.38,Local,False
2023-10-02 09:56:00,Symphony Orchestra,VIP,7,50,34.61,211.17,Local,False
2023-10-02 09:57:00,Comedy Night,Balcony,7,50,28.11,292.09,International,False
2023-10-02 09:58:00,Symphony Orchestra,General Admin,5,50,27.79,2069.88,Local,False
2023-10-02 09:59:00,Comedy Night,VIP,2,150,22.0,1160.68,Local,False
2023-10-02 10:00:00,Symphony Orchestra,VIP,6,300,24.4,1710.33,International,False
2023-10-02 10:01:00,Rock Fest '24,VIP,7,150,19.6,1627.66,International,False
2023-10-02 10:02:00,Symphony Orchestra,VIP,6,150,41.73,661.68,Local,False
2023-10-02 10:03:00,Symphony Orchestra,Early Bird,3,150,10.14,1753.17,Out of State,False
2023-10-02 10:04:00,Comedy Night,VIP,5,50,7.12,768.13,International,False
2023-10-02 10:05:00,Symphony Orchestra,Balcony,2,150,42.06,832.18,Local,False
2023-10-02 10:06:00,Symphony Orchestra,General Admin,3,50,19.73,2046.61,Out of State,False
2023-10-02 10:07:00,Comedy Night,VIP,2,300,31.83,1463.68,International,False
2023-10-02 10:08:00,Symphony Orchestra,Early Bird,1,150,38.96,472.77,Out of State,False
2023-10-02 10:09:00,Rock Fest '24,Early Bird,6,25,34.09,977.35,Local,False
2023-10-02 10:10:00,Tech Expo,General Admin,5,25,19.45,2282.75,International,True
2023-10-02 10:11:00,Rock Fest '24,General Admin,7,150,15.35,1158.96,Local,False
2023-10-02 10:12:00,Comedy Night,VIP,7,50,26.41,1293.64,Local,False
2023-10-02 10:13:00,Comedy Night,VIP,1,150,24.75,1755.33,Out of State,False
2023-10-02 10:14:00,Rock Fest '24,Balcony,7,25,18.42,323.09,Out of State,False
2023-10-02 10:15:00,Comedy Night,Balcony,5,50,34.25,1826.55,Local,True
2023-10-02 10:16:00,Symphony Orchestra,VIP,5,150,32.28,1922.17,International,False
2023-10-02 10:17:00,Rock Fest '24,VIP,5,25,11.19,1087.22,Out of State,False
2023-10-02 10:18:00,Rock Fest '24,General Admin,3,25,12.7,148.09,Local,False
2023-10-02 10:19:00,Symphony Orchestra,VIP,4,25,16.42,398.14,Out of State,False
2023-10-02 10:20:00,Tech Expo,Early Bird,7,25,37.76,2160.4,Out of State,False
2023-10-02 10:21:00,Rock Fest '24,Balcony,3,300,38.61,767.19,Local,False
2023-10-02 10:22:00,Rock Fest '24,Balcony,2,25,8.7,1645.98,Out of State,False
2023-10-02 10:23:00,Comedy Night,Balcony,7,50,12.79,1108.73,International,False
2023-10-02 10:24:00,Rock Fest '24,Balcony,4,150,18.75,246.45,International,False
2023-10-02 10:25:00,Symphony Orchestra,General Admin,7,300,19.64,835.05,International,False
2023-10-02 10:26:00,Comedy Night,Early Bird,6,300,25.1,32.84,Local,False
2023-10-02 10:27:00,Rock Fest '24,VIP,1,25,38.6,1413.03,Local,False
2023-10-02 10:28:00,Comedy Night,VIP,3,25,17.08,1654.89,Out of State,False
2023-10-02 10:29:00,Rock Fest '24,Early Bird,1,150,41.08,175.94,Local,False
2023-10-02 10:30:00,Tech Expo,VIP,5,150,19.75,65.83,Local,False
2023-10-02 10:31:00,Rock Fest '24,VIP,1,300,33.75,462.46,Out of State,False
2023-10-02 10:32:00,Tech Expo,General Admin,1,300,20.03,1107.83,Local,False
2023-10-02 10:33:00,Symphony Orchestra,Early Bird,4,50,9.69,595.95,Out of State,False
2023-10-02 10:34:00,Comedy Night,Balcony,2,25,33.59,967.76,Out of State,False
2023-10-02 10:35:00,Tech Expo,Balcony,5,300,28.91,1838.78,Local,False
2023-10-02 10:36:00,Comedy Night,Balcony,2,150,17.19,1988.76,International,False
2023-10-02 10:37:00,Symphony Orchestra,Early Bird,7,300,37.18,2257.24,Out of State,False
2023-10-02 10:38:00,Tech Expo,Early Bird,6,50,43.97,1580.31,Out of State,False
2023-10-02 10:39:00,Tech Expo,Balcony,6,25,24.74,2390.83,Out of State,False
2023-10-02 10:40:00,Comedy Night,Early Bird,3,50,11.77,1726.85,Local,False
2023-10-02 10:41:00,Tech Expo,General Admin,7,300,26.33,845.82,International,False
2023-10-02 10:42:00,Comedy Night,VIP,7,50,19.98,1411.15,International,False
2023-10-02 10:43:00,Symphony Orchestra,Early Bird,4,50,18.47,1171.77,Out of State,False
